"OMSTenantId","OrganizationName","Country","StorageTB","LicensesEnabled","LicensesAcquired","ODBSites","SignalCount","IsODBFarm","IsSPOHeavy","IsNonEDU","IsOverProvisioned","HasNoEduFlag","IsIndustryMismatch"
"ac79bf75-5334-4886-8d71-6dbe3a4a1410","WAAW","Hong Kong SAR","7.671854338994308","2","1000","2","1","False","True","False","False","False","False"
"334cf051-5090-4bf7-8885-60590fe14054","SENAC SE","Brazil","7.662338115351304","11","5000","179","2","True","False","False","False","False","True"
"7fd0bd74-1cf2-4f0d-ab34-5e061547194a","VUNIV.AC.ID","Indonesia","7.659494368972446","8","500500","7","0","False","False","False","False","False","False"
"6c467812-64af-4026-a692-ae3a93373f7d","BETRC","Taiwan","7.6525320683576865","9","3000000","8","3","False","False","True","True","False","True"
"1cddbecf-5d20-4711-a020-4f40a4a4a175","??AMAS?? NGUY???N TI???N L???I","Vietnam","7.647054831923924","3","8799992","325","4","True","False","True","True","False","True"
"ee44ad86-c8b5-474e-814b-ff537222468d","STORDSKULE","Norway","7.646516204604268","1","1500000","3311","4","True","False","True","True","False","True"
"728d6e13-4d82-40f2-b544-d3ec6b5afc89","KKIZZKIFA","Hong Kong SAR","7.64116573305364","16","10000","15","0","False","False","False","False","False","False"
"e57d178d-cc99-40f4-bc33-28c5124a4df4","MOSART AND PASSIVE HOUSE ACADEMY","Ireland","7.6363775381078085","26","27","56","3","False","True","False","False","True","True"
"809fd6c8-b876-47a9-abe2-8be2888f4a55","CAMPUS LABS LLC","United States","7.615169008327939","10","10","355","3","True","False","False","False","True","True"
"efa39df6-c824-4a00-b2e9-5399d80a44ee","RIBBLE RIVERS TRUST LTD","United Kingdom","7.601591890123018","35","35","41","2","False","False","False","False","True","True"
"517748fc-3d7f-49e5-9f3b-58b981ee7651","S??R-TROMS MUSEUM","Norway","7.600879280947993","43","47","67","2","False","False","False","False","True","True"
"147e6872-651f-4540-8a77-ea53ea7593c8","STIFTUNG ST. MARTIN","Switzerland","7.591157773990744","43","2000021","39","3","False","True","True","False","False","True"
"e914803f-d392-4edf-b755-bb050911dd8b","GEORGETOWN.SCH.ID","Indonesia","7.583276317224772","19","500000","19","0","False","False","False","False","False","False"
"10c3c607-91e8-4e9e-bd69-f456852d4e44","KARMA NETWORKS","United States","7.566928261911926","38","1000","38","0","False","False","False","False","False","False"
"4d9cec68-fec5-460c-b5b9-25bfe8d16775","LNNV","United Kingdom","7.566755457491126","41","10000","37","2","False","False","True","False","False","True"
"c37f281e-381e-418d-a013-c5b13f74ce40","NITTE SCHOOL OF ARCHITECTURE","India","7.561561104039356","2","1000","2","2","False","True","False","False","False","True"
"161095c9-fd87-4ea8-a8c1-4bc9600b7a4c","QUBE QUALIFICATIONS & DEVELOPMENT LTD","United Kingdom","7.555901617939526","4","500","480","2","True","False","False","False","False","True"
"474d9bc9-d901-4d51-a442-602ecd1e089e","THE CONTEMPORARY JEWISH MUSEUM","United States","7.555511418430797","28","34","105","2","False","False","False","False","True","True"
"2f3e8133-4b56-4dbb-ae09-c284ccaf6caa","WJEC","United Kingdom","7.553949084208398","22","908","12","2","False","True","False","False","False","True"
"e0b7328e-201e-4b53-9fa2-e8be86a1d4fb","EDUEPTM","Switzerland","7.550939025332809","4","3000300","1958","3","True","False","False","True","False","True"
"2f7db512-4a7d-4a46-9a40-24cba1cbd71d","SHIRAS CHAIM","United States","7.544956074845686","45","1000000","40","2","False","True","False","False","False","True"
"a02c9f24-902c-485a-b735-4004eaa489cc","POLLINATE","Australia","7.544927415720849","16","16","78","2","False","False","False","False","True","True"
"e0da872d-2dee-455c-837c-66fe1d855118","R??GION SUD PROVENCE ALPES COTE D'AZUR","France","7.531381029268232","16","10000","2706","3","True","False","True","False","False","True"
"53e2cc34-ef44-4bfe-b3e6-f8fdaa758a75","FIRST BAPTIST CHURCH OF CALLAHAN INC.","United States","7.508015011838324","30","34","24","3","False","True","False","False","True","True"
"a14dffe5-eedc-417b-a01c-4c72d0890891","APFORM","France","7.5032475435673405","0","0","3821","4","True","False","True","False","True","True"
"fee45e88-afb6-45bf-87de-a4076521c883","SYNETIK","Canada","7.50212320679384","39","40","55","2","False","False","False","False","True","True"
"c6cd2c0c-57f0-47e2-8322-d58f9a8080e6","BGWSXJG","Hong Kong SAR","7.496480408017305","4","10000","2","0","False","False","False","False","False","False"
"28c94732-42dd-4362-8e6a-4a0b23eafa9d","CFIHS.AC.UK LTD","United Kingdom","7.495993329575867","34","3000002","15","2","False","False","True","False","False","True"
"b6052a34-83e8-4782-abb3-829040602339","HONLEYHIGH.CO.UK","United Kingdom","7.490186925584567","1","4000000","1943","3","True","False","False","True","False","True"
"5553549a-ef23-4169-9a43-96f491e24857","??????QX????????????","Hong Kong SAR","7.486730445274588","8","10000","7","0","False","False","False","False","False","False"
"a00ccc87-4626-433a-8af7-aa6226fadefe","TEACHERY","India","7.480674915897907","38","3000000","32","1","False","False","False","False","False","True"
"8ecf210a-6e73-4627-9b25-b6b4b6e5fb90","A10","United States","7.479124038222835","8","1000","6","0","False","False","False","False","False","False"
"366749c0-848c-46b5-8fe2-e427f6b5654a","POLICLINICOUMBERTO1.IT","Italy","7.476350271377669","26","14130","40","2","False","True","False","False","False","True"
"11582cd8-140a-414e-9f3c-b683eacfb9b1","MUMEI","Hong Kong SAR","7.475842245553395","9","10000","9","0","False","False","False","False","False","False"
"09509720-99dc-40f4-9e33-f4aec4f373c6","CQCDSOWFR","Hong Kong SAR","7.471863006486274","23","10000","22","0","False","False","False","False","False","False"
"01cf6ad4-c034-4077-b002-67cbdc65b455","VARI-EDU","United States","7.455314789960539","46","0","33","0","False","False","False","False","False","False"
"b3904730-a348-4194-aeed-fea31c75322d","MELISA BINICILIK TURIZM VE DIS TIC. A.S.","T??rkiye","7.447055667296809","37","37","64","2","False","False","False","False","True","True"
"7c1582e2-27d3-4380-844b-e4411976e14b","NORTH WALSHAM JUNIOR SCHOOL","Hong Kong SAR","7.425281228877793","4","3000000","3","3","False","True","False","True","False","True"
"cc43a627-a594-4b42-98c6-9377f8d27c2f","EARTHSCOPE CONSORTIUM","United States","7.406148661831139","2","1001000","170","5","True","True","True","True","False","True"
"bdc17d50-be26-499a-80f6-97ce1616019f","STSTEPHENS.EDU","United States","7.392058161982277","31","1500003","29","1","False","False","False","False","False","True"
"7dfa1e15-9528-404c-975e-38909fe4ebfb","NEW DELHI PRIVATE SCHOOL LLC","United Arab Emirates","7.389058150321944","0","10000","862","3","True","True","False","False","False","True"
"affe799d-1eec-4a0b-9006-272435644c4d","????????????OKICOM_IS?????????","Japan","7.374714804921496","12","100","16","2","False","False","True","False","False","True"
"375ae835-5f41-42ad-8fad-77a34f332adf","PEREZ.NET.BR","United Kingdom","7.353204162202019","8","26","8","2","False","False","True","False","False","True"
"c0c8d759-fa92-4745-b925-e7913d29784f","MANIPAL GLOBAL ACADEMY OF DATA SCIENCE","India","7.352211387167699","1","3000000","43","3","False","True","False","True","False","True"
"40ac8c9b-7511-46e3-b9f4-284455064de9","PASLUO","Hong Kong SAR","7.3430576838691195","3","10000","3","0","False","False","False","False","False","False"
"ba96b3bc-febc-489a-a375-879f8595d692","PRESCHOOL QUANGTRUNG 3","Vietnam","7.325297187592696","21","3001000","4","1","False","False","False","False","False","True"
"56813bdc-bc66-4c7b-9b0d-6f0978bdd018","KARBEN TRAINING SOLUTIONS","Australia","7.322328124710111","40","5046","72","2","False","False","True","False","False","True"
"9fdb696b-9f7a-4c68-9d65-dca3ec3cd7ce","SPHERE BIO LIMITED","United Kingdom","7.321365265030181","3","3","179","3","True","False","False","False","True","True"
"d60c80ec-1f95-4a55-a8f4-d2df7ab40d48","LEORIES","South Africa","7.312562385574893","43","1034","60","2","False","False","True","False","False","True"
"64d7e450-6331-4b79-98e7-16bad0e9f302","SMA AL WAFI IBS","Indonesia","7.306091362240295","7","399998","5","2","False","False","True","False","False","True"
"ec5fe72d-5952-4c90-8b50-ff9732a94ff6","CENTER FOR SPECIALUNDERVISNING FOR VOKSNE","Denmark","7.292159009495663","19","200","49","2","False","True","False","False","False","True"
"2db721fc-1db7-48f8-8f18-4a709bf39c21","SHATIN TSUNG TSIN SECONDARY SCHOOL","Hong Kong SAR","7.287591570953737","10","15000","9","2","False","False","True","False","False","True"
"8f015d47-fbaa-44af-a4bd-4300b44a879a","WHY5RESEARCH","Belgium","7.261435731583333","34","35","77","2","False","False","False","False","True","True"
"5ce76575-38c3-46ac-ad1b-55adf32b96aa","KULTURTANKEN","Norway","7.257554955561318","42","48","58","2","False","False","False","False","True","True"
"1b98ab2c-ef92-474c-84cc-600d97726842","UNITED STATES HUNTER JUMPER ASSOCIATION","United States","7.247983118789307","48","3","82","2","False","False","False","False","True","True"
"c8edeceb-eceb-49ea-8a94-2877c351e0c5","??????????????????","Hong Kong SAR","7.227174423616816","9","1000","9","2","False","False","True","False","False","True"
"3c928e13-3c6d-4cbd-bc6c-31bf80185ada","BIBLIOTECA NACIONAL","Brazil","7.210647584017352","30","19998","31","2","False","True","False","False","False","True"
"72df2d81-9208-4643-bc46-006946c808f6","SCHOOL DISTRICT OF LANCASTER","United States","7.201633765303086","6","2000","5","1","False","False","False","False","False","True"
"2e14be42-e505-4b52-9381-974e9c6ec31e","GALAXY CLUB","Hong Kong SAR","7.195887871886953","16","10000","15","0","False","False","False","False","False","False"
"3e9dc91f-0c0d-4a5a-9f91-2e61c1966078","MARIA-CURIE-SK??ODOWSKA UNIVERSITY","Poland","7.167634897705284","1","500000","10584","3","True","False","True","False","False","True"
"6268ad3c-0f4c-4166-af97-5bf42fc8ef62","ALEKS BUDA","Albania","7.161158638495181","9","10000000","9","2","False","False","False","True","False","True"
"cfa06f53-2a5f-4667-9713-37f747e837e3","CUHK","Hong Kong SAR","7.1603226289335","0","0","2","2","False","False","False","False","True","True"
"90a9d410-54fd-4b0c-9331-a00a35223b54","SHIHOVO","United States","7.146652095063473","2","1000","2","0","False","False","False","False","False","False"
"3dc4ae10-ee75-43a4-841d-9f66f5f383d4","AXIFILE","China","7.140352103513578","23","10000","4","0","False","False","False","False","False","False"
"006a25cb-5f72-40c9-bccc-d68ce76ec145","RAUTATIEMUSEO","Finland","7.127397596508672","30","33","49","2","False","False","False","False","True","True"
"c417c30b-6ae9-4b80-a31b-8010e070a305","MF M365","Colombia","7.1073888061273465","13","1500","57","1","False","False","False","False","False","True"
"04356072-ec08-4c09-ae88-ec0b941c11c9","INSTITUT F??R UNTERNEHMENSKYBERNETIK E.V.","Germany","7.1051570652007285","14","505005","17","1","False","False","False","False","False","True"
"d1ecf906-4fe2-4c83-92ba-26a886efa339","EXEL INDUSTRIAL","Spain","7.062213062291448","31","32","39","2","False","False","False","False","True","True"
"57005ba4-9e47-440a-a13b-dbbcab5c196b","GP SYNERGY","Australia","7.04815531224358","20","1000004","499","2","True","False","False","False","False","True"
"261bbece-dae2-42d8-89c7-e6ac18f34f78","NEWEDU","United States","7.025001485268149","8","1500000","8","3","False","False","True","True","False","True"
"d5e50f77-7b64-4722-a237-37dab8e85d8c","VIII LICEUM OG??LNOKSZTA??CACE","Poland","7.024700606319129","14","3000000","14","1","False","False","False","False","False","True"
"d305ec09-56c7-4637-b4ea-768ad015378a","????????????","China","7.014963099488341","13","5000","14","0","False","False","False","False","False","False"
"a8efdc9c-0631-4c3f-9bb4-4070a7c667fd","ARQUEOLOG PESQUISAS LTDA ME","Brazil","7.005716185196434","0","0","4","2","False","False","False","False","True","True"
"4bc0aaa5-148b-4d35-94b3-4b5e3d4f0645","BCOZJOJ","Hong Kong SAR","6.995627356965997","13","10000","13","0","False","False","False","False","False","False"
"2b3ceaf8-996f-4619-a106-03539a247189","1.JHEDU.AC.ID","Indonesia","6.990580370572388","13","500000","11","0","False","False","False","False","False","False"
"5ed9880c-e236-4dd3-bfcb-d8f517c1274a","FUNDACJA CUSTOMER FIXE","Poland","6.985725494927465","2","2","5","3","False","True","False","False","True","True"
"6ddd2d15-da21-46f7-95c6-fd7e227a6119","QUICK & ASSOCIATES","United States","6.977514774666815","1","1","17","2","False","False","False","False","True","True"
"6feb7550-ea98-4457-a0a1-13c657d0d639","???????????????","China","6.976887608176185","33","1000000","28","0","False","False","False","False","False","False"
"fc8a48e6-1b12-44e6-bb60-177d3761e17f","YAM STORE","Hong Kong SAR","6.960613348098377","1","1000","1","3","False","True","True","False","False","True"
"1e884ec6-9f4d-40d9-ae1b-2b1f585dc5fe","BSIX","United Kingdom","6.940355481277038","1","5000","27","3","False","True","True","False","False","True"
"515ddd49-ef2d-4306-b4e5-9194f90fcd4f","ARONTAUS","Hong Kong SAR","6.937338496838493","7","4000000","5","3","False","False","True","True","False","True"
"d8739100-22e4-4f9f-98a1-d956f351a282","PHOLOTO COLLEGE","Philippines","6.93478896677334","10","10000","22","1","False","False","False","False","False","True"
"06fb4c07-a807-4798-9ebe-b3dfc4598462","TR?????NG THCS QU???NG V??N","Vietnam","6.91818130511183","7","1000","7","2","False","False","True","False","False","True"
"3c6176fc-9e04-4974-ac7b-d765ad9a19cd","BOLOGNA UNIVERSITY PRESS","Italy","6.905059474518566","25","1000013","26","1","False","False","False","False","False","True"
"59614ac0-4623-445c-bc14-d6589b3e52ed","?????????????????????","Taiwan","6.8871556746480564","2","3000","2","2","False","True","False","False","False","True"
"2814be2c-7db7-4878-b713-77e958e11e2a","????????????????????? ???????????????","Korea","6.883829491713186","25","25","43","1","False","False","False","False","False","True"
"dcf37257-ef96-48ec-9de8-b396f36cddf9","THE BEHAVIOURAL ARCHITECTS","Australia","6.883013102740733","16","16","74","3","False","True","False","False","True","True"
"333aaa88-6485-4227-a381-8ed94c630dfb","ODYUN","Hong Kong SAR","6.861370464590436","20","1010000","20","2","False","False","True","False","False","True"
"29460b86-c885-4c96-a69c-00702e046a21","LANDB??NA??ARH??SK??LI ??SLANDS","Iceland","6.838786539835382","1","3000001","1445","4","True","False","True","True","False","True"
"b6c24982-3618-4d61-9a75-efe59f0fee4d","ADDICT DANCE ACADEMY","United Kingdom","6.834593929871517","18","18","25","2","False","False","False","False","True","True"
"e2cb1ab6-8bb1-4eba-ac20-03c383be983d","BRAGA RIBEIRO","Brazil","6.814526722395385","11","64","21","2","False","False","True","False","False","True"
"7f7bd984-d61f-40f1-bf30-85098efd4eeb","FEPHI.SCH.ID","Indonesia","6.802014936024534","37","1500000","10","0","False","False","False","False","False","False"
"8e912678-5e45-454e-9c57-9b34c3ef19d0","???????????????????????????","Japan","6.771636184895215","12","12","12","1","False","False","False","False","False","True"
"3961fb48-7851-425d-a887-30b4b1290c9b","VOLLMERCENTRAL","United States","6.761361968995516","12","152","12","2","False","False","True","False","False","True"
"20f539c4-9467-48d9-8d3b-e2fc6290ec7b","SWINBURNE UNIVERSITY OF TECHNOLOGY SARAWAK CAMPUS","Malaysia","6.7586372827781815","9","45000","9","2","False","True","False","False","False","True"
"be6e3dd9-7dc6-40fb-9464-df8e96d8332e","SAD MARKETING","France","6.732725183386719","28","28","76","2","False","False","False","False","True","True"
"14758b09-ac94-4734-beb7-6797b58d6b7c","?????????????????????","Hong Kong SAR","6.723942687552153","1","1000","1","1","False","True","False","False","False","False"
"5c8bf9d2-e4b5-4cb7-b8c9-c0efd2ad4151","AVECTAS","Ireland","6.708366448072411","32","49","54","2","False","False","False","False","True","True"
"b47c9a25-9cb0-4f56-ad13-f3cb048b71c2","ELOGOS S.A.","Chile","6.700443117777468","33","37","77","2","False","False","False","False","True","True"
"81f4fc90-76fa-4d7a-8a96-883431231d08","NVNIO","Vietnam","6.690034397040108","29","3000000","26","2","False","True","False","False","False","True"
"7cbc1f81-81d4-4311-841b-f36b0df5264e","FORWARD ENGINEERING GMBH","Germany","6.682031684386857","42","43","94","3","False","True","False","False","True","True"
"0f9af9a1-ad69-4eeb-8e27-46cc211c306d","TMIE2E ACADEMY","India","6.680507333288915","20","1020","79","1","False","False","False","False","False","True"
"786c5d31-3915-4617-9d9c-e1a5c78a3737","C.P.B. LA ASUNCI??N","Peru","6.665344175043174","1","3000000","0","3","False","True","False","True","False","True"
"67936e3c-1836-4e1b-b160-1438b72f8d3a","26F-STUDIO","China","6.663461061109047","11","25","11","2","False","False","False","False","True","True"
"8a1e19af-59e5-4d25-999d-5e37c0777c47","ICLASS","Taiwan","6.65562843400221","36","3000021","30","1","False","False","False","False","False","True"
"4bf8edd6-a00c-46cb-91c3-c7f3dfb28b0c","GEPROMED","France","6.654171409115406","22","22","31","3","False","True","False","False","True","True"
"501061ab-44a0-4f0c-b8c4-5e00eba655d9","MADISON COLLEGE","Hong Kong SAR","6.650934969899936","12","4011","12","1","False","False","False","False","False","True"
"447cc6ad-12a3-4fc3-b527-7b3356d79b03","REAL ESTATE INSTITUTE OF VICTORIA LTD","Australia","6.64508070833017","39","60","220","2","False","False","True","False","False","True"
"963a9aed-ea2f-49e7-8455-40c571ce13e0","TIM","Belgium","6.64306942676285","8","3000000","8","3","False","True","False","True","False","True"
"ba4b104a-ec8c-4b89-bb6d-8bdd66f3e312","HERZING COLLEGE MONTREAL","Canada","6.640492479206841","1","3000100","927","3","True","False","False","True","False","True"
"b53cdc87-a755-4ef2-be93-737d6738053c","CHARITYFOR UK","United Kingdom","6.628693320540151","37","74","39","1","False","False","False","False","False","True"
"42fecef0-e558-47f6-afba-4fd4ca947c76","THE LAB INSIGHT AND STRATEGY PTY LTD","Australia","6.62782396178045","42","43","60","2","False","False","False","False","True","True"
"0ea88515-d20b-41dc-8b5e-a638cb7aa265","F??RSKOLAN EMILIA AB","Sweden","6.603242383611359","13","15","13","2","False","False","True","False","False","True"
"3136a0f1-f283-442d-91bc-7a5370f53fec","GRUNDTVIG","United States","6.601799003876295","11","2000005","8","2","False","False","True","False","False","True"
"c3f80294-e5e0-41c2-90a8-f58f0810d427","VFD","United States","6.6007295746940144","6","10000","6","0","False","False","False","False","False","False"
"49d64bbc-c105-47e6-952a-1f0c20e25cda","INNOVA TRAINING CONSULTOR??A Y FORMACI??N S.L.","Spain","6.595578192510402","13","415","10","2","False","False","True","False","False","True"
"ab8b6298-0872-44a1-b654-8752506e9699","LLAZUL P02","Peru","6.579125842088615","45","9984","25","2","False","True","False","False","False","True"
"1e71df27-6db8-4e31-b5b4-89c735963947","UNITED SCHOOL","Nepal","6.574854755697743","4","500","2568","3","True","True","False","False","False","True"
"3edc4486-5878-46a9-a974-2a7787926f35","COGNASSIST","United Kingdom","6.570717205019719","41","43","150","2","False","False","False","False","True","True"
"a917c3a1-a7e2-4f0c-ba92-84e71bf6e57f","WHEELERS HILL SECONDARY COLLEGE","Australia","6.569500006992712","46","3300","1399","2","True","False","False","False","False","True"
"296a98da-0999-411b-948f-03b528d86981","FYK CAMPUS TV","Hong Kong SAR","6.558241969547453","28","3000000","8","1","False","False","False","False","False","True"
"bda91ce4-a7e2-407b-8f39-9f02c77650fc","RADAR UNIVERSITY","United States","6.552158508921821","3","13","3","2","False","False","True","False","False","True"
"26f72aa9-9087-4fc0-be6c-74e713a1f024","UMIT TIROL","Austria","6.549469474577563","23","3002850","1490","2","True","False","False","False","False","True"
"841b7fdd-5238-44fb-90e8-d9eee1cae988","GIB.TEL.UVA.ES","Spain","6.5488081744006195","18","1500000","18","0","False","False","False","False","False","False"
"3e031777-ac90-4ef6-90f6-7b2db1717fba","NATIONAL INSTITUTE FOR THE HUMANITIES AND SOCIAL SCIENCES","South Africa","6.5482302636901295","42","42","76","2","False","False","True","False","False","True"
"bb65e32e-f0c9-44a1-959f-b6a15e627bb3","???????????? ???????????????","Japan","6.536031143949913","1","1500000","2279","3","True","False","False","True","False","True"
"82db9ffd-4cc4-4f62-99e6-4677e6fedb4c","KFL ACADEMY","Korea","6.5325733133458925","37","1000000","32","1","False","False","False","False","False","True"
"81a4e0a1-30a2-4daa-ac76-8cffd7b0d7c3","TRI TRAN","Vietnam","6.526935118778056","8","1000","4","2","False","False","True","False","False","True"
"5e94ab8c-2cf1-4b24-a672-1056c0252417","MUD CLUB","Canada","6.524832522315592","37","2000045","51","3","False","True","True","False","False","True"
"da9e61d1-feb4-46db-a86b-5cc6f95dacf9","GENCELL LTD","Israel","6.513732632567553","23","44","218","2","False","False","False","False","True","True"
"78dcfd9f-fc4e-4933-bfc2-a3955a0b3773","REN SCHOOL","Hong Kong SAR","6.495530556597259","7","10000","6","0","False","False","False","False","False","False"
"0f8ba8cc-6867-4a08-be90-915a20d5cc0f","GETCID.INFO","Vietnam","6.493491158780671","4","4000020","15","3","False","False","True","True","False","True"
"e144e132-c5c8-49d5-b41e-31004748511d","HOCHSCHULE FURTWANGEN","Germany","6.493305365674132","1","1005000","3","3","False","True","False","True","False","True"
"87bc768a-507e-44da-97f4-ed660e0ff639","YORI TECH AUTOMATION","India","6.481936960190978","14","3000000","13","2","False","False","True","False","False","True"
"844a542b-fdf3-4a34-90ef-8e8bb71541a4","SD IT AZ ZAHIRA LUBUKLINGGAU","Indonesia","6.480145968773286","12","2000004","11","3","False","True","True","False","False","True"
"b585b9ce-8e5e-43ca-883b-ed2bab9bf8d9","KADJ","New Zealand","6.478399375746449","28","3000000","24","1","False","False","False","False","False","True"
"ebc18812-b81c-4486-9ff1-d5a477e48287","JACKY","Hong Kong SAR","6.476172589458656","19","500000","17","0","False","False","False","False","False","False"
"ed19ac7a-f2ce-4019-8cf7-2b71a9f42b13","CENTRAL ASSEMBLY OF GOD","United States","6.47456592153776","17","21","21","3","False","True","False","False","True","True"
"b66a16be-204d-4982-9dba-69b1db7fb06d","CTH","United Kingdom","6.473410399013119","38","1000025","47","2","False","True","False","False","False","True"
"a0e955b7-5e2f-4439-b431-7bef0cca46d6","DC3ILK7YFOEAMC","United States","6.468414683031369","10","1000","6","1","False","True","False","False","False","False"
"76112e92-3993-481f-a30d-a5554fe95e23","SADDLING2100","Hong Kong SAR","6.465638505550487","12","1000","12","0","False","False","False","False","False","False"
"7f86b855-a607-4882-a2cf-7ae773bd7869","NOVACYT UK HOLDINGS LTD","United Kingdom","6.45909266761646","14","14","776","3","True","False","False","False","True","True"
"b48efb81-965c-4975-8205-8622943c27f0","XRENBLOG","China","6.458735869202428","9","4000000","9","3","False","False","True","True","False","True"
"9ba57ac1-9f9b-48ce-83f5-fcd11d79b1b4","BRITISH ACADEMY OF JEWELLERY","United Kingdom","6.4500874380482855","10","3000000","8","1","False","False","False","False","False","True"
"2e8c500c-ed30-43f7-9181-758fe0af0160","ITER","France","6.44833001052757","24","24","31","2","False","False","False","False","True","True"
"0d9a1a6a-ce51-47cc-a329-31fbd30016af","SYSTEMATIC","France","6.4464982656327265","33","34","67","2","False","False","False","False","True","True"
"0c267f1f-ad3c-4e42-9971-ff6b185a552b","??????????????????","Taiwan","6.443260066536823","5","3000000","5","2","False","False","False","True","False","True"
"e9776491-a413-4488-883c-1a447a8f24f7","AI TRAINING SERVICES LTD","United Kingdom","6.440887785456653","16","18","21","2","False","False","False","False","True","True"
"6d9968e0-1f71-40f8-972c-85d98555ec08","REGIONAL SKILLS TRAINING PTY LTD","Australia","6.440541195335754","39","59","77","1","False","False","False","False","False","True"
"8359ed90-4f92-4ea0-962a-9fe1ab9c9f70","GCS PTY LTD","South Africa","6.4389973985125835","37","42","231","2","False","False","False","False","True","True"
"6a2a8c5d-6900-4045-a0a5-e77529f92f01","UNIVERSIDAD DE CASTILLA LA MANCHA","Spain","6.43755546587181","7","30","7","2","False","True","False","False","False","True"
"bac4eac7-19b0-433c-8a6e-66f548c9a009","STUDIO KKD","United Kingdom","6.435774202930588","22","24","41","2","False","False","False","False","True","True"
"001fc9dd-cad8-4e96-a2f4-7c5637d12b57","IRES EKOLOGIJA D.O.O.","Croatia","6.426494323197403","21","21","47","2","False","False","False","False","True","True"
"42ffc8d7-62ee-4c7c-a11b-697d8fa9d38b","COLEGIO DE PERIODISTAS DE COSTA RICA","Costa Rica","6.4052841928723865","22","45","23","2","False","False","False","False","True","True"
"eee83f4a-7e26-41fc-a797-5761e1b9acf8","OVIT CONSULTING AS","Norway","6.405077907552368","26","3000000","20","2","False","False","True","False","False","True"
"00b6d295-f04e-4fd4-bfe2-4849ea6e5c82","?????????????????????","Hong Kong SAR","6.3983786413218695","48","2002000","31","1","False","False","False","False","False","True"
"3cd032b2-342c-4af9-bab5-198e3de5d718","JDI","Belgium","6.3973385486388","44","44","58","2","False","False","False","False","True","True"
"df11f93f-a821-4b64-8ffe-aa8af8c40ed5","BIZ IES","Vietnam","6.394332333234161","5","1000","4","2","False","False","True","False","False","True"
"68b4e262-13eb-4e2f-ae11-4df00ed969de","INFORMASJONSKONTORET FOR FOLKEH??YSKOLEN","Norway","6.391638264288304","34","5035","45","1","False","False","False","False","False","True"
"ad1682a8-21e5-43f1-bc1b-19ceee0ee87f","DASILVA EDUCATION","United States","6.380280981889882","22","1000020","18","3","False","True","True","False","False","True"
"b50f6f41-f022-4f7c-b164-89c46e1029ec","ACCCU","United States","6.3764956746063035","17","1000","12","2","False","False","True","False","False","True"
"4dcce6d8-d833-4b59-9854-e23682ddf2ca","MSONLINE75028","Vietnam","6.365558854424307","6","500","3","1","False","True","False","False","False","False"
"b69f85f9-439a-453a-95ff-ba38f35c8513","??????????????????????????????","Japan","6.365162569365566","5","5500","889","3","True","False","True","False","False","True"
"52b06abc-ef51-4470-bd66-723ed7415e8f","NEW ERA IT LTD","New Zealand","6.347953425956803","1","1","553","3","True","False","False","False","True","True"
"f89a2bbf-27ee-43ad-abf2-f54bbab26292","NBHMLQDA","Hong Kong SAR","6.345540435801922","7","10000","6","0","False","False","False","False","False","False"
"89510dbf-03e5-46b2-a809-d01ca88b762c","3SERVER.DE","Germany","6.338879354613709","8","1200","7","3","False","True","True","False","False","True"
"89461810-81e0-4e93-9664-0e7d79823c0d","KINCH ROBINSON","United Kingdom","6.335809159928431","22","22","22","2","False","False","False","False","True","True"
"624548f9-a1c8-4bc8-895f-8500d468cb97","BLUE RIDGE PBS","United States","6.32176431418884","34","25","39","2","False","False","False","False","True","True"
"1b0ae40c-1c63-4693-a886-f7e0c8a8ee73","HUSTADVIKA KOMMUNE","Norway","6.295495530988774","0","500","2589","2","True","False","False","False","False","True"
"264c9246-23fd-464a-96ab-a689973fe453","ITSLEARNING","Norway","6.29379444690494","1","2","293","3","True","False","False","False","True","True"
"606b3cc2-a7ee-4470-a24f-787ea677f25c","??????????????????","Taiwan","6.284340522518505","1","10000","1","2","False","True","False","False","False","True"
"5288ed1e-7793-4bee-a0fa-f1ae70513bc8","DUTA RUMAH BELAJAR","Indonesia","6.276727037717137","1","2000000","4922","3","True","False","False","True","False","True"
"aad8a86c-92a6-45b5-b4d6-b9089358783f","EQOS KOMMUNIKATION GMBH","Germany","6.273051700559336","1","2","332","3","True","False","False","False","True","True"
"fb4e914a-8275-4b81-b01f-3c9ab401bf88","STUDENTS.COCHISE.EDU","United States","6.26913413227885","5","1505000","6438","2","True","False","False","True","False","False"
"8266888c-66f7-46e3-995b-cfe4b52249f4","XUXIER","Hong Kong SAR","6.266524326068975","15","1000","13","2","False","False","True","False","False","True"
"7e31fc37-5000-469e-9c47-f87e2508315f","INSTINCT LABORATORY LTD","United Kingdom","6.258730304499295","22","51","40","2","False","False","False","False","True","True"
"4c53135a-afec-4144-b6ac-9e0d23099f9b","AEGITALFUND","Qatar","6.254965981829628","26","1000","29","2","False","False","True","False","False","True"
"64768c68-66c6-4967-b1c3-ac0df73bbf9f","NORRBAK","Spain","6.242836267498205","8","20000","5","1","False","False","False","False","False","True"
"da052f1c-d8d1-4f2e-ad5e-ae476af9af4c","FIDEC INC.","United States","6.241875632981646","18","1000","18","0","False","False","False","False","False","False"
"04537cf8-e239-4ce1-a25e-e008cb7ff71b","UOK.EDU.IN","India","6.240564177334818","27","1500000","19","2","False","False","True","False","False","True"
